Buchungsnummer	Kontonummer	Kontobezeichnung	Belegdatum	Belegnummer	Buchungstext	Kostentr‰ger	Kostenstelle	Steuerschl¸ssel	Gegenkonto	Sollbetrag EUR	Habenbetrag EUR	USt-Konto	USt-%	SPLIT1
2.349	01600	Kasse	28.07.17	1306	Justus Liebig Garage, Holzstrasse 4, 64283 Darmstadt	M-ZO 523			06673		5,40		0,00	
2.350	01600	Kasse	28.07.17	1307	Hotel Bockshaut, Business Package	SAP Lehrgang			06673	12,00			0,00	
2.351	01600	Kasse	28.07.17	1308	Hotel Bockshaut - Fr¸hst¸ck	SAP Lehrgang			06674		12,00		0,00	
2.518	01600	Kasse	28.07.17	1470	594 - 	Justus Liebig Garage	M-ZO 523	SAP Lehrgang		06673	10,40			0,00	
2.519	01600	Kasse	28.07.17	1471	594 - 	Justus Liebig Garage	M-ZO 523	SAP Lehrgang		06673		10,40		0,00	
1.925	01600	Kasse	29.07.17	1116	Cavaly, Cafe-Bar-Lounge-Restaurant, Bergheimerstr. 8, 69115 Heidelberg				02102		9,10		0,00	
2.204	01600	Kasse	31.07.17	1187	Kreisverwaltungsreferat München	M-ZO 523 | 7	KVR		06673		20,00		0,00	
842	01600	Kasse	01.08.17	720	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
841	01600	Kasse	02.08.17	719	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
1.804	01600	Kasse	02.08.17	1058	Textilreinigung Leitner, Rudolf Krumscheidt GbR, Lindwurmstr. 14, 80337 München,	Textilreinigung			06300		61,00		0,00	
830	01600	Kasse	03.08.17	708	Implerstr. 20, M?nchen	M-ZO 523 | 7			06673		6,00		0,00	
898	01600	Kasse	03.08.17	1035	Kiss & Ride ZOB Arnulfstra? 17				02103		9,60		0,00	
811	01600	Kasse	04.08.17	689	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			06673		18,50		0,00	
815	01600	Kasse	04.08.17	693	Kreisverwaltungsreferat Muenchen, 80337 M?nchen	M-ZO 523 | 7			06673		9,00		0,00	
1.970	01600	Kasse	04.08.17	1161	Steinberg Gastronomie GmbH, Innere Wiener Str. 19, 81667 M?nchen				02102		39,70		0,00	
845	01600	Kasse	08.08.17	723	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
1.119	01600	Kasse	08.08.17	361	Auszahlung HypoVereinsbank//Kirchheim/DE 2017-08-06T07:33:31 KFN 1 VJ 2012				01700	300,00			0,00	
1.809	01600	Kasse	08.08.17	1062	Textilreinigung Leitner, Rudolf Krumscheidt GbR, Lindwurmstr. 14, 80337 München,	Textilreinigung			06300		55,70		0,00	
2.361	01600	Kasse	08.08.17	1318		Auszahlung HypoVereinsbank//Kirchheim/DE 2017-08-06T07:33:31 KFN 1 VJ 2012				01700		300,00		0,00	
2.362	01600	Kasse	08.08.17	1319		Auszahlung HypoVereinsbank//Kirchheim/DE 2017-08-06T07:33:31 KFN 1 VJ 2012				01460	300,00			0,00	
844	01600	Kasse	09.08.17	722	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
832	01600	Kasse	10.08.17	710	Implerstr. 20, M?nchen	M-ZO 523 | 7			06673		6,00		0,00	
812	01600	Kasse	11.08.17	690	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
903	01600	Kasse	12.08.17	1041	Parkhaus-Betriebs GmbH, Konrad-Adenauer-Str. 15, 60313 Frankfurt, Parkhaus Schi				02103		20,00		0,00	
1.950	01600	Kasse	12.08.17	1141	Warenhaus, Frankfurt-Zeil				02100		5,99		0,00	
2.071	01600	Kasse	12.08.17	1041	<Storno> Parkhaus-Betriebs GmbH, Konrad-Adenauer-Str. 15, 60313 Frankfurt, Parkh				02103		-20,00		0,00	
2.072	01600	Kasse	12.08.17	1041	Parkhaus-Betriebs GmbH, Konrad-Adenauer-Str. 15, 60313 Frankfurt, Parkhaus Schi	M-ZO 523 | 7			06530		20,00		0,00	
2.111	01600	Kasse	12.08.17	1041	<Storno> Parkhaus-Betriebs GmbH, Konrad-Adenauer-Str. 15, 60313 Frankfurt, Parkh	M-ZO 523 | 7			06530		-20,00		0,00	
2.112	01600	Kasse	12.08.17	1041	Parkhaus-Betriebs GmbH, Konrad-Adenauer-Str. 15, 60313 Frankfurt, Parkhaus Schi	M-ZO 523 | 7			06673		20,00		0,00	
840	01600	Kasse	14.08.17	718	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
848	01600	Kasse	14.08.17	726	Kirchenstraıe, Max-Weber-Platz, M?nchen	M-ZO 523 | 7			06673		2,00		0,00	
1.956	01600	Kasse	14.08.17	1147	Cafe Restaurant Pinguin, Max-Weber-Platz 9, M?nchen				02102		8,20		0,00	
827	01600	Kasse	16.08.17	705	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			06673		10,50		0,00	
828	01600	Kasse	16.08.17	706	Oberl?nderstr. Nord, M?nchen	M-ZO 523 | 7			06673		4,00		0,00	
850	01600	Kasse	16.08.17	728	Bavaria Parkgaragen GmbH, Rosenkavalierplatz 14, 81925 M?nchen	M-ZO 523 | 7			06673		7,00		0,00	
1.155	01600	Kasse	16.08.17	351	Auszahlung mit Kundenentgelt OBERSCHLEI//KREISSPK. MUENCHEN STAR 2017-08-15T16:				01700	255,00			0,00	
2.364	01600	Kasse	16.08.17	1321	Auszahlung mit Kundenentgelt OBERSCHLEI//KREISSPK. MUENCHEN STAR 2017-08-15T16:				01700		255,00		0,00	
2.365	01600	Kasse	16.08.17	1322	Auszahlung mit Kundenentgelt OBERSCHLEI//KREISSPK. MUENCHEN STAR 2017-08-15T16:				01460	250,00			0,00	
838	01600	Kasse	17.08.17	716	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
839	01600	Kasse	17.08.17	717	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			06673		12,50		0,00	
1.895	01600	Kasse	17.08.17	1086	Ristorante Neptun, L?deritz Str. 1, M?nchen				02102		30,40		0,00	
2.272	01600	Kasse	17.08.17	1235	KVR		KVR		06673	20,00			0,00	
2.274	01600	Kasse	17.08.17	1236	KVR		KVR		06673		14,50		0,00	
837	01600	Kasse	18.08.17	715	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
836	01600	Kasse	21.08.17	714	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
835	01600	Kasse	22.08.17	713	Weserstr. 15, Frankfurt Hotel Ramada	M-ZO 523 | 7			06673		3,00		0,00	
1.948	01600	Kasse	22.08.17	1139	Serways Steigerwald, Nord, A3 Wachenroth				02102		5,39		0,00	
834	01600	Kasse	23.08.17	712	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
1.275	01600	Kasse	23.08.17	348	Auszahlung mit Kundenentgelt IC Cash 01010283/Muenchener Str. 21 2017-08-22T15:				01700	104,99			0,00	
2.367	01600	Kasse	23.08.17	1324		Auszahlung mit Kundenentgelt IC Cash 01010283/Muenchener Str. 21 2017-08-22T15:				01700		104,99		0,00	
2.368	01600	Kasse	23.08.17	1325		Auszahlung mit Kundenentgelt IC Cash 01010283/Muenchener Str. 21 2017-08-22T15:				01460	100,00			0,00	
1.831	01600	Kasse	24.08.17	1080	Single Tageskarte Außenraum (München-Englschalk.) Ringe 5-16 - DB	DB	÷PNV		06673		6,60		0,00	
1.951	01600	Kasse	24.08.17	1142	Coa Gastronomie GmbH, Frankfurt, Terminal 1, Restaurant				02102		7,70		0,00	
1.968	01600	Kasse	29.08.17	1159	Hotel Bockshaut, Inh. Reiner Heiı, Kirchstr. 7-9, 64283 Darmstadt				06673		12,00		0,00	
2.126	01600	Kasse	29.08.17	1159	<Storno> Hotel Bockshaut, Inh. Reiner Heiı, Kirchstr. 7-9, 64283 Darmstadt				06673		-12,00		0,00	
2.127	01600	Kasse	29.08.17	1159	Hotel Bockshaut, Inh. Reiner Heiı, Kirchstr. 7-9, 64283 Darmstadt				06673		12,00		0,00	
2.128	01600	Kasse	29.08.17	1159	<Storno> Hotel Bockshaut, Inh. Reiner Heiı, Kirchstr. 7-9, 64283 Darmstadt				06673		-12,00		0,00	
2.129	01600	Kasse	29.08.17	1159	Hotel Bockshaut, Inh. Reiner Heiı, Kirchstr. 7-9, 64283 Darmstadt		SAP Lehrgang		06673		12,00		0,00	
2.130	01600	Kasse	29.08.17	1159	<Storno> Hotel Bockshaut, Inh. Reiner Heiı, Kirchstr. 7-9, 64283 Darmstadt		SAP Lehrgang		06673		-12,00		0,00	
2.131	01600	Kasse	29.08.17	1159	Hotel Bockshaut, Inh. Reiner Heiı, Kirchstr. 7-9, 64283 Darmstadt		SAP Lehrgang		06673		12,00		0,00	
2.132	01600	Kasse	29.08.17	1159	<Storno> Hotel Bockshaut, Inh. Reiner Heiı, Kirchstr. 7-9, 64283 Darmstadt		SAP Lehrgang		06673		-12,00		0,00	
2.133	01600	Kasse	29.08.17	1159	Hotel Bockshaut, Inh. Reiner Heiı, Kirchstr. 7-9, 64283 Darmstadt		SAP Lehrgang		06673		12,00		0,00	
2.154	01600	Kasse	29.08.17	1159	<Storno> Hotel Bockshaut, Inh. Reiner Heiı, Kirchstr. 7-9, 64283 Darmstadt		SAP Lehrgang		06673		-12,00		0,00	
2.155	01600	Kasse	29.08.17	1159	Hotel Bockshaut, Inh. Reiner Heiı, Kirchstr. 7-9, 64283 Darmstadt		SAP Lehrgang		06670		12,00		0,00	
2.158	01600	Kasse	29.08.17	1159	<Storno> Hotel Bockshaut, Inh. Reiner Heiı, Kirchstr. 7-9, 64283 Darmstadt		SAP Lehrgang		06670		-12,00		0,00	
2.159	01600	Kasse	29.08.17	1159	Hotel Bockshaut, Inh. Reiner Heiı, Kirchstr. 7-9, 64283 Darmstadt		SAP Lehrgang		06670		12,00		0,00	
2.517	01600	Kasse	29.08.17	1469	7621 - Bockshaut Fr¸hst¸ck	SAP Lehrgang			06674		12,00		0,00	
1.810	01600	Kasse	08.09.17	1063	Textilreinigung Leitner, Rudolf Krumscheidt GbR, Lindwurmstr. 14, 80337 München,	Textilreinigung			06300		101,50		0,00	
2.434	01600	Kasse	08.09.17	1390		Auszahlung PUEBLO BANK . TRUST//SANTA MONICA/U 2017-09-06T00:14:52 KFN 1 VJ 201				01460	58,63			0,00	
2.435	01600	Kasse	08.09.17	1391		Auszahlung PUEBLO BANK . TRUST//SANTA MONICA/U 2017-09-06T00:14:52 KFN 1 VJ 201				01460	58,63			0,00	
1.049	01600	Kasse	11.09.17	322	Kartenzahlung BANK OF AMERICA N A//TEHACHAPI/US/3 2017-09-07T08:33:00 KFN 1 VJ				01700	-40,90			0,00	
1.128	01600	Kasse	11.09.17	322	<Storno> Kartenzahlung BANK OF AMERICA N A//TEHACHAPI/US/3 2017-09-07T08:33:00 K				01700	40,90			0,00	
2.369	01600	Kasse	11.09.17	1326	Kartenzahlung BANK OF AMERICA N A//TEHACHAPI/US/3 2017-09-07T08:33:00 KFN 1 VJ				01700		40,90		0,00	
2.438	01600	Kasse	13.09.17	1394		Auszahlung .BANK OF AMERICA NA//NEW YORK/US/3 2017-09-11T13:27:18 KFN 1 VJ 2012				01460	260,45			0,00	
2.487	01600	Kasse	13.09.17	1394	<Storno> 	Auszahlung .BANK OF AMERICA NA//NEW YORK/US/3 2017-09-11T13:27:18 KFN 				01460	-260,45			0,00	
1.901	01600	Kasse	15.09.17	1092	Museum fÅr Moderne Kunst, Domstra·e 10, 60317 Frankfurt				02111		12,00		0,00	
1.930	01600	Kasse	15.09.17	1121	Bacco UG, Kaiserstr. 50, Frankfurt				02102		25,50		0,00	
2.247	01600	Kasse	15.09.17	1184	Tageskarte Erwachsene SPNV 41134211		÷PNV		06673		7,20		0,00	
2.493	01600	Kasse	15.09.17	1445	Museum f?r Moderne Kunst, Domstra e 10, 60317 Frankfurt				02111	12,00			0,00	
1.830	01600	Kasse	16.09.17	1079	Einzelfahrt (2 Zonen) - MVV	MVV	÷PNV		06673		5,60		0,00	
899	01600	Kasse	18.09.17	1036	Gotzinger Str. 48				02103		6,00		0,00	
1.167	01600	Kasse	18.09.17	303	GA NR00001950 BLZ50040048 1 15.09/12.18UHR F-KONST 58 EUR 200,00 GEB.EUR 0,00				01700	200,00			0,00	
1.814	01600	Kasse	18.09.17	1067	Time Textilreinigung, Sternstraße 28, 80538 München	Textilreinigung			06300		14,50		0,00	
1.815	01600	Kasse	18.09.17	1067	<Storno> Time Textilreinigung, Sternstraße 28, 80538 München	Textilreinigung			06300		-14,50		0,00	
1.816	01600	Kasse	18.09.17	1068	Textilreinigung Leitner, Rudolf Krumscheidt GbR, Lindwurmstr. 14, 80337 München,	Textilreinigung			06300		14,50		0,00	
1.952	01600	Kasse	18.09.17	1143	Il Veliero, Aschheim				02102		32,50		0,00	
2.073	01600	Kasse	18.09.17	1036	<Storno> Gotzinger Str. 48				02103		-6,00		0,00	
2.074	01600	Kasse	18.09.17	1036	Gotzinger Str. 48	M-ZO 523	KVR		06530		6,00		0,00	
2.105	01600	Kasse	18.09.17	1036	<Storno> Gotzinger Str. 48	M-ZO 523	KVR		06530		-6,00		0,00	
2.106	01600	Kasse	18.09.17	1036	Gotzinger Str. 48	M-ZO 523	KVR		06673		6,00		0,00	
2.371	01600	Kasse	18.09.17	1328		GA NR00001950 BLZ50040048 1 15.09/12.18UHR F-KONST 58 EUR 200,00 GEB.EUR 0,00				01700		200,00		0,00	
2.372	01600	Kasse	18.09.17	1329		GA NR00001950 BLZ50040048 1 15.09/12.18UHR F-KONST 58 EUR 200,00 GEB.EUR 0,00				01460	200,00			0,00	
2.520	01600	Kasse	18.09.17	1472	Gotzinger Str	M-ZO 523	KVR		06673	6,00			0,00	
2.521	01600	Kasse	18.09.17	1473	590 - Gotzinger Str. 	M-ZO 523	KVR		06673		6,00		0,00	
816	01600	Kasse	20.09.17	694	Oberl?nder Str. Nord	M-ZO 523 | 7			06673		6,00		0,00	
823	01600	Kasse	20.09.17	701	Kreisverwaltungsreferat M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
1.888	01600	Kasse	20.09.17	1173	Kartenzahlung REWE SAGT DANKE. 46655905//Aschheim 2017-09-19T18:11:04 KFN 1 VJ				01700	200,00			0,00	
2.275	01600	Kasse	20.09.17	1237		Kartenzahlung REWE SAGT DANKE. 46655905//Aschheim 2017-09-19T18:11:04 KFN 1 VJ				01460	200,00			0,00	
2.279	01600	Kasse	20.09.17	1241	376, Buchungstext : Kartenzahlung REWE SAGT DANKE. 46655905//Aschheim 2017-09-19				01700		200,00		0,00	
824	01600	Kasse	21.09.17	702	Kreisverwaltungsreferat M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
822	01600	Kasse	22.09.17	700	Kreisverwaltungsreferat M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
1.949	01600	Kasse	23.09.17	1140	Wallbergbahn				02111		11,00		0,00	
817	01600	Kasse	25.09.17	695	Kreisverwaltungsreferat M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
819	01600	Kasse	26.09.17	697	Kreisverwaltungsreferat M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
722	01600	Kasse	27.09.17	669	GA NR00000592 BLZ70040048 1 27.09/06.57UHR M-PRINZ 17 EUR 400,00 GEB.EUR 0,00				01700	-400,00			0,00	
742	01600	Kasse	27.09.17	669	<Storno> GA NR00000592 BLZ70040048 1 27.09/06.57UHR M-PRINZ 17 EUR 400,00 GEB.EU				01700	400,00			0,00	
821	01600	Kasse	27.09.17	699	Kreisverwaltungsreferat M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
1.277	01600	Kasse	27.09.17	669	GA NR00000592 BLZ70040048 1 27.09/06.57UHR M-PRINZ 17 EUR 400,00 GEB.EUR 0,00				01700	400,00			0,00	
2.374	01600	Kasse	27.09.17	1331	GA NR00000592 BLZ70040048 1 27.09/06.57UHR M-PRINZ 17 EUR 400,00 GEB.EUR 0,00				01700		400,00		0,00	
2.375	01600	Kasse	27.09.17	1332	GA NR00000592 BLZ70040048 1 27.09/06.57UHR M-PRINZ 17 EUR 400,00 GEB.EUR 0,00				01460	400,00			0,00	
818	01600	Kasse	28.09.17	696	Kreisverwaltungsreferat M?nchen	M-ZO 523 | 7			06673		20,00		0,00	
825	01600	Kasse	29.09.17	703	Oberl?nder Str. Nord	M-ZO 523 | 7			06673		6,00		0,00	
1.897	01600	Kasse	01.10.17	1088	Change Group London Ltd Leicester Square				02105		31,35		0,00	
1.953	01600	Kasse	01.10.17	1144	Charge Group, London Ltd, Leicester Square, 37/38 Coventry Street, London, Gro·				02105		31,37		0,00	
1.959	01600	Kasse	01.10.17	1150	The pride of London				02102		26,16		0,00	
2.051	01600	Kasse	01.10.17	1150	<Storno> The pride of London				02102		-26,16		0,00	
2.052	01600	Kasse	01.10.17	1150	The pride of London				02105		26,16		0,00	
1.938	01600	Kasse	06.10.17	1129	Gasthof Feringasee, Am Feringasee 1, Unterf?hring				02102		11,60		0,00	
2.255	01600	Kasse	09.10.17	1225	XXL Lutz Aschheim, Eichendorffstr. 40, Anlieferung Fa. Bäuml				02104		250,00		0,00	
1.896	01600	Kasse	12.10.17	1087	RaststÑtte FÅrholzen Ost, Systemgastronomie Fîrster GmbH, BAB9, 85376 FÅrholzen				02102		5,48		0,00	
1.944	01600	Kasse	12.10.17	1135	RaststÑtte FÅrholzen Ost, BAB9, FÅrholzen				02102		5,48		0,00	
2.164	01600	Kasse	12.10.17	1135	<Storno> RaststÑtte FÅrholzen Ost, BAB9, FÅrholzen				02102		-5,48		0,00	
2.468	01600	Kasse	12.10.17	1423	Rastst?tte F?rholzen Ost, Systemgastronomie F?rster GmbH, BAB9, 85376 F?rholzen				02102	5,48			0,00	
2.469	01600	Kasse	12.10.17	1424	Rastst?tte F?rholzen Ost, Systemgastronomie F?rster GmbH, BAB9, 85376 F?rholzen		LOGDB		06642		5,48		0,00	
1.812	01600	Kasse	14.10.17	1065	Textilreinigung Leitner, Rudolf Krumscheidt GbR, Lindwurmstr. 14, 80337 München,	Textilreinigung			06300		42,00		0,00	
1.813	01600	Kasse	14.10.17	1066	Time Textilreinigung, Sternstraße 28, 80538 München	Textilreinigung			06300		7,00		0,00	
1.928	01600	Kasse	14.10.17	1119	Saturn Electro, Willy-Brandt Platz 5, M?nchen				06495		5,99		0,00	
1.933	01600	Kasse	14.10.17	1124	Edeka Peschel GmbH, Ebersberg				02100		9,64		0,00	
2.480	01600	Kasse	14.10.17	1434	665 - Textilreinigung, Sammler				06300		49,00		0,00	
724	01600	Kasse	18.10.17	670	Auszahlung HypoVereinsbank//Kirchheim/DE 2017-10-16T20:13:13 KFN 1 VJ 2012				01700	-500,00			0,00	
744	01600	Kasse	18.10.17	670	<Storno> Auszahlung HypoVereinsbank//Kirchheim/DE 2017-10-16T20:13:13 KFN 1 VJ 2				01700	500,00			0,00	
1.843	01600	Kasse	18.10.17	1167	Auszahlung HypoVereinsbank//Kirchheim/DE 2017-10-16T20:13:13 KFN 1 VJ 2012				01700	500,00			0,00	
2.289	01600	Kasse	18.10.17	1251	Auszahlung HypoVereinsbank//Kirchheim/DE 2017-10-16T20:13:13 KFN 1 VJ 2012				01700		500,00		0,00	
2.290	01600	Kasse	18.10.17	1252	Auszahlung HypoVereinsbank//Kirchheim/DE 2017-10-16T20:13:13 KFN 1 VJ 2012				01460	500,00			0,00	
1.903	01600	Kasse	21.10.17	1094	Gemeinde Haar Wertstoffhof				02100		10,00		0,00	
2.481	01600	Kasse	21.10.17	1435	666 - Textilreinigung				06300		28,00		0,00	
1.898	01600	Kasse	26.10.17	1089	RaststÑtte FÅrholzen Ost, Systemgastronomie Fîrster GmbH, BAB9, 85376 FÅrholzen				02102		3,80		0,00	
1.803	01600	Kasse	04.11.17	1057	ime Textilreinigung, Sternstraße 28, 80538 München	Textilreinigung			06300		56,00		0,00	
1.932	01600	Kasse	04.11.17	1123	Media Markt, Einsteinstr. 130, M?nchen (Iphone 7 H?llen)				06495		29,99		0,00	
2.516	01600	Kasse	04.11.17	1468	time Textilreinigung, Sternstraıe 28, 80538 M?nchen				06300	56,00			0,00	
1.931	01600	Kasse	08.11.17	1122	Poseidon Feldkirchen M?nchen, Bahnhofstraıe 19, Feldkirchen				02102		26,50		0,00	
1.935	01600	Kasse	08.11.17	1126	Poseidon Feldkirchen M?nchen, Bahnhofstraıe 19, Feldkirchen				02102		2,50		0,00	
2.203	01600	Kasse	08.11.17	1122	<Storno> Poseidon Feldkirchen M?nchen, Bahnhofstraıe 19, Feldkirchen				02102		-26,50		0,00	
826	01600	Kasse	10.11.17	704	Tiefgarage Mannheim Galeria Kaufhof	M-ZO 523 | 7			06673		10,00		0,00	
887	01600	Kasse	10.11.17	1022	Tiefgarage Mannheim Galeria Kaufhof, Qpark GmbH Talstra? 1, 40217 D?seldorf				02103		10,00		0,00	
2.069	01600	Kasse	10.11.17	1022	<Storno> Tiefgarage Mannheim Galeria Kaufhof, Qpark GmbH Talstra? 1, 40217 D?sel				02103		-10,00		0,00	
2.070	01600	Kasse	10.11.17	1022	Tiefgarage Mannheim Galeria Kaufhof, Qpark GmbH Talstra? 1, 40217 D?seldorf	M-ZO 523 | 7			06530		10,00		0,00	
2.104	01600	Kasse	10.11.17	1022	<Storno> Tiefgarage Mannheim Galeria Kaufhof, Qpark GmbH Talstra? 1, 40217 D?sel	M-ZO 523 | 7			06530		-10,00		0,00	
1.279	01600	Kasse	17.11.17	291	Auszahlung HypoVereinsbank//Kirchheim/DE 2017-11-15T21:01:28 KFN 1 VJ 2012				01700	500,00			0,00	
1.939	01600	Kasse	17.11.17	1130	Gasthof Feringasee, Am Feringasee 1, Unterf?hring				02103		15,20		0,00	
2.142	01600	Kasse	17.11.17	1130	<Storno> Gasthof Feringasee, Am Feringasee 1, Unterf?hring				02103		-15,20		0,00	
2.143	01600	Kasse	17.11.17	1130	Gasthof Feringasee, Am Feringasee 1, Unterf?hring				02102		15,20		0,00	
2.292	01600	Kasse	17.11.17	1254	Auszahlung HypoVereinsbank//Kirchheim/DE 2017-11-15T21:01:28 KFN 1 VJ 2012				01700		500,00		0,00	
2.293	01600	Kasse	17.11.17	1255	Auszahlung HypoVereinsbank//Kirchheim/DE 2017-11-15T21:01:28 KFN 1 VJ 2012				01460	500,00			0,00	
1.796	01600	Kasse	22.11.17	1053	Nigrin Frostschutz				06570		21,49		0,00	
1.800	01600	Kasse	22.11.17	1053	<Storno> Nigrin Frostschutz				06570		-21,49		0,00	
1.801	01600	Kasse	22.11.17	1053	Nigrin Frostschutz	M-ZO 523 | 7			06570		21,49		0,00	
900	01600	Kasse	23.11.17	1037	Apcoa Parking, Stuttgart Airport?				02103		7,00		0,00	
2.075	01600	Kasse	23.11.17	1037	<Storno> Apcoa Parking, Stuttgart Airport?				02103		-7,00		0,00	
2.076	01600	Kasse	23.11.17	1037	Apcoa Parking, Stuttgart Airport?	M-ZO 523 | 7			06530		7,00		0,00	
2.107	01600	Kasse	23.11.17	1037	<Storno> Apcoa Parking, Stuttgart Airport?	M-ZO 523 | 7			06530		-7,00		0,00	
2.108	01600	Kasse	23.11.17	1037	Apcoa Parking, Stuttgart Airport?	M-ZO 523 | 7			06673		7,00		0,00	
2.514	01600	Kasse	23.11.17	1466	Apcoa Parking, Stuttgart Airport?	M-ZO 523			06673	7,00			0,00	
2.515	01600	Kasse	23.11.17	1467	656 - Apcoa Parking, Stuttgart Airport?	M-ZO 523			06673		7,00		0,00	
1.824	01600	Kasse	28.11.17	1075	Artikel 7801 Postwertzeichen ohne Zuschlag				06800		0,70		0,00	
1.281	01600	Kasse	01.12.17	285	Kartenzahlung KARTENZAHLUNGEN//Kirchheim b. Muenc 2017-11-29T20:44:45 KFN 1 VJ				01700	32,00			0,00	
1.841	01600	Kasse	01.12.17	285	<Storno> Kartenzahlung KARTENZAHLUNGEN//Kirchheim b. Muenc 2017-11-29T20:44:45 K				01700	-32,00			0,00	
1.936	01600	Kasse	02.12.17	1127	Airbr?, Allresto Flughafen M?nchen, M?nchen				02102		3,90		0,00	
1.283	01600	Kasse	04.12.17	282	GA NR00001246 BLZ50040000 1 01.12/17.58UHR F-SCHWE 71 EUR 1800,00 GEB.EUR 0,00				01700	1.800,00			0,00	
2.377	01600	Kasse	04.12.17	1334	GA NR00001246 BLZ50040000 1 01.12/17.58UHR F-SCHWE 71 EUR 1800,00 GEB.EUR 0,00				01700		1.800,00		0,00	
2.378	01600	Kasse	04.12.17	1335	GA NR00001246 BLZ50040000 1 01.12/17.58UHR F-SCHWE 71 EUR 1800,00 GEB.EUR 0,00				01460	1.800,00			0,00	
1.818	01600	Kasse	05.12.17	1070	Briefzusatzleistung				06800		10,80		0,00	
2.477	01600	Kasse	05.12.17	1431	604 - Briefzusatzleistung					06800		10,80		0,00	
1.934	01600	Kasse	09.12.17	1125	One World Observatory, NY				02111		37,00		0,00	
2.102	01600	Kasse	09.12.17	1125	<Storno> One World Observatory, NY				02111		-37,00		0,00	
2.103	01600	Kasse	09.12.17	1125	One World Observatory, NY				02105		37,00		0,00	
1.942	01600	Kasse	11.12.17	1133	Bufalino, Stefania, Darmstaedter Landstr. 304, Frankfurt				02102		9,95		0,00	
1.105	01600	Kasse	12.12.17	273	Auszahlung HypoVereinsbank//Kirchheim/DE 2017-12-09T18:13:05 KFN 1 VJ 2012				01700	-300,00			0,00	
1.106	01600	Kasse	12.12.17	1043	Auszahlung HypoVereinsbank//Kirchheim/DE 2017-12-09T18:13:05 KFN 1 VJ 2012				01700	300,00			0,00	
1.107	01600	Kasse	12.12.17	273	<Storno> Auszahlung HypoVereinsbank//Kirchheim/DE 2017-12-09T18:13:05 KFN 1 VJ 2				01700	300,00			0,00	
1.839	01600	Kasse	12.12.17	1166	Auszahlung HypoVereinsbank//Kirchheim/DE 2017-12-09T18:13:05 KFN 1 VJ 2012				01700	300,00			0,00	
1.840	01600	Kasse	12.12.17	1166	<Storno> Auszahlung HypoVereinsbank//Kirchheim/DE 2017-12-09T18:13:05 KFN 1 VJ 2				01700	-300,00			0,00	
1.954	01600	Kasse	12.12.17	1145	Backstube Sitt & Satt, Gutenbergstr. 11, Gaimersheim				06673		7,95		0,00	
2.156	01600	Kasse	12.12.17	1145	<Storno> Backstube Sitt & Satt, Gutenbergstr. 11, Gaimersheim				06673		-7,95		0,00	
2.157	01600	Kasse	12.12.17	1145	Backstube Sitt & Satt, Gutenbergstr. 11, Gaimersheim				06670		7,95		0,00	
2.380	01600	Kasse	12.12.17	1337	Auszahlung HypoVereinsbank//Kirchheim/DE 2017-12-09T18:13:05 KFN 1 VJ 2012				01700		300,00		0,00	
2.381	01600	Kasse	12.12.17	1338	Auszahlung HypoVereinsbank//Kirchheim/DE 2017-12-09T18:13:05 KFN 1 VJ 2012				01460	300,00			0,00	
1.943	01600	Kasse	16.12.17	1134	Little India, Schwalbenstr. 4, Vaterstetten				02102		45,70		0,00	
1.797	01600	Kasse	21.12.17	1054	M-ZO 523 T¸v				06570		109,49		0,00	
1.798	01600	Kasse	21.12.17	1055	M-ZO 523 T¸v	M-ZO 523			06570		109,49		0,00	
1.799	01600	Kasse	21.12.17	1054	<Storno> M-ZO 523 T¸v				06570		-109,49		0,00	
2.189	01600	Kasse	21.12.17	1055	<Storno> M-ZO 523 T¸v	M-ZO 523			06570		-109,49		0,00	
2.492	01600	Kasse	21.12.17	1444	7741 - T¸v Audi	M-ZO 523			06540		109,49		0,00	
2.441	01600	Kasse	27.12.17	1397	Auszahlung BANK NEGARA INDONESI//DENPASAR/ID/3 2017-12-25T19:39:03 KFN 1 VJ 201				01460	163,78			0,00	
